domain,condition,model_seed,arm,evaluation_version,horizon,first_failures,failure_probability,survival_probability,failure_upper_bound,survival_lower_bound,family_size
toy,c31_moving_plane,,UNIFORM_11,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_11,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_12,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_12,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_12,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_12,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_12,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_12,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_12,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_13,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_13,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_13,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_13,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_13,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_13,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_13,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_14,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_14,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_14,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_14,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_14,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_14,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_14,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_15,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_15,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_15,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_15,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_15,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_15,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_15,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_16,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_16,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_16,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_16,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_16,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_16,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,UNIFORM_16,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,STOCHASTIC_4,v2-stochastic-seedkey,32,510,0.99609375,0.00390625,0.9999790251705833,2.0974829416653407e-05,875
toy,c31_moving_plane,,STOCHASTIC_4,v2-stochastic-seedkey,64,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,STOCHASTIC_4,v2-stochastic-seedkey,128,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,STOCHASTIC_4,v2-stochastic-seedkey,256,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,STOCHASTIC_4,v2-stochastic-seedkey,512,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,STOCHASTIC_4,v2-stochastic-seedkey,1024,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,STOCHASTIC_4,v2-stochastic-seedkey,2048,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,FULL_RESIDUAL_4_4,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,FULL_RESIDUAL_4_4,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,FULL_RESIDUAL_4_4,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,FULL_RESIDUAL_4_4,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,FULL_RESIDUAL_4_4,v1-unchanged-finite-nonstochastic,512,1,0.001953125,0.998046875,0.023879245256461512,0.9761207547435384,875
toy,c31_moving_plane,,FULL_RESIDUAL_4_4,v1-unchanged-finite-nonstochastic,1024,16,0.03125,0.96875,0.07206925236801887,0.9279307476319811,875
toy,c31_moving_plane,,FULL_RESIDUAL_4_4,v1-unchanged-finite-nonstochastic,2048,106,0.20703125,0.79296875,0.2825983296810318,0.7174016703189682,875
toy,c31_moving_plane,,FULL_RESIDUAL_4_FP32,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,FULL_RESIDUAL_4_FP32,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,FULL_RESIDUAL_4_FP32,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,FULL_RESIDUAL_4_FP32,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,FULL_RESIDUAL_4_FP32,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,FULL_RESIDUAL_4_FP32,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,FULL_RESIDUAL_4_FP32,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,LOWRANK_4_8,v1-unchanged-finite-nonstochastic,32,407,0.794921875,0.205078125,0.8583592021835806,0.14164079781641936,875
toy,c31_moving_plane,,LOWRANK_4_8,v1-unchanged-finite-nonstochastic,64,443,0.865234375,0.134765625,0.9167998093453381,0.08320019065466189,875
toy,c31_moving_plane,,LOWRANK_4_8,v1-unchanged-finite-nonstochastic,128,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,LOWRANK_4_8,v1-unchanged-finite-nonstochastic,256,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,LOWRANK_4_8,v1-unchanged-finite-nonstochastic,512,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,LOWRANK_4_8,v1-unchanged-finite-nonstochastic,1024,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,LOWRANK_4_8,v1-unchanged-finite-nonstochastic,2048,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,UNTRANSPORTED_4_4,v1-unchanged-finite-nonstochastic,32,495,0.966796875,0.033203125,0.9892369511666314,0.01076304883336865,875
toy,c31_moving_plane,,UNTRANSPORTED_4_4,v1-unchanged-finite-nonstochastic,64,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,UNTRANSPORTED_4_4,v1-unchanged-finite-nonstochastic,128,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,UNTRANSPORTED_4_4,v1-unchanged-finite-nonstochastic,256,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,UNTRANSPORTED_4_4,v1-unchanged-finite-nonstochastic,512,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,UNTRANSPORTED_4_4,v1-unchanged-finite-nonstochastic,1024,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,UNTRANSPORTED_4_4,v1-unchanged-finite-nonstochastic,2048,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,MIXED_4_8,v1-unchanged-finite-nonstochastic,32,437,0.853515625,0.146484375,0.9073501694082717,0.09264983059172827,875
toy,c31_moving_plane,,MIXED_4_8,v1-unchanged-finite-nonstochastic,64,499,0.974609375,0.025390625,0.9933021150057626,0.006697884994237402,875
toy,c31_moving_plane,,MIXED_4_8,v1-unchanged-finite-nonstochastic,128,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,MIXED_4_8,v1-unchanged-finite-nonstochastic,256,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,MIXED_4_8,v1-unchanged-finite-nonstochastic,512,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,MIXED_4_8,v1-unchanged-finite-nonstochastic,1024,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,MIXED_4_8,v1-unchanged-finite-nonstochastic,2048,512,1.0,0.0,1.0,0.0,875
toy,c31_moving_plane,,MIXED_6_8,v1-unchanged-finite-nonstochastic,32,4,0.0078125,0.9921875,0.03560208793384211,0.9643979120661579,875
toy,c31_moving_plane,,MIXED_6_8,v1-unchanged-finite-nonstochastic,64,10,0.01953125,0.98046875,0.05486619596173944,0.9451338040382605,875
toy,c31_moving_plane,,MIXED_6_8,v1-unchanged-finite-nonstochastic,128,83,0.162109375,0.837890625,0.23245943592362894,0.7675405640763711,875
toy,c31_moving_plane,,MIXED_6_8,v1-unchanged-finite-nonstochastic,256,199,0.388671875,0.611328125,0.4743623524695655,0.5256376475304345,875
toy,c31_moving_plane,,MIXED_6_8,v1-unchanged-finite-nonstochastic,512,388,0.7578125,0.2421875,0.8261380476118234,0.1738619523881766,875
toy,c31_moving_plane,,MIXED_6_8,v1-unchanged-finite-nonstochastic,1024,481,0.939453125,0.060546875,0.9722910391533525,0.027708960846647535,875
toy,c31_moving_plane,,MIXED_6_8,v1-unchanged-finite-nonstochastic,2048,511,0.998046875,0.001953125,0.9999998883896746,1.1161032542617022e-07,875
toy,c31_moving_plane,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_moving_plane,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,256,2,0.00390625,0.99609375,0.02811376031176999,0.97188623968823,875
toy,c31_moving_plane,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,512,17,0.033203125,0.966796875,0.0748224642139112,0.9251775357860887,875
toy,c31_moving_plane,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,1024,111,0.216796875,0.783203125,0.29331911722474835,0.7066808827752517,875
toy,c31_moving_plane,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,2048,274,0.53515625,0.46484375,0.6197918896229012,0.3802081103770988,875
toy,c31_switching_plane,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_2,v1-unchanged-finite-nonstochastic,32,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_2,v1-unchanged-finite-nonstochastic,64,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_2,v1-unchanged-finite-nonstochastic,128,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_2,v1-unchanged-finite-nonstochastic,256,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_2,v1-unchanged-finite-nonstochastic,512,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_2,v1-unchanged-finite-nonstochastic,1024,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_2,v1-unchanged-finite-nonstochastic,2048,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_3,v1-unchanged-finite-nonstochastic,32,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_3,v1-unchanged-finite-nonstochastic,64,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_3,v1-unchanged-finite-nonstochastic,128,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_3,v1-unchanged-finite-nonstochastic,256,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_3,v1-unchanged-finite-nonstochastic,512,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_3,v1-unchanged-finite-nonstochastic,1024,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_3,v1-unchanged-finite-nonstochastic,2048,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_4,v1-unchanged-finite-nonstochastic,32,491,0.958984375,0.041015625,0.9847493938083381,0.015250606191661853,875
toy,c31_switching_plane,,UNIFORM_4,v1-unchanged-finite-nonstochastic,64,510,0.99609375,0.00390625,0.9999790251705833,2.0974829416653407e-05,875
toy,c31_switching_plane,,UNIFORM_4,v1-unchanged-finite-nonstochastic,128,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_4,v1-unchanged-finite-nonstochastic,256,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_4,v1-unchanged-finite-nonstochastic,512,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_4,v1-unchanged-finite-nonstochastic,1024,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_4,v1-unchanged-finite-nonstochastic,2048,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_5,v1-unchanged-finite-nonstochastic,32,204,0.3984375,0.6015625,0.4842881688169765,0.5157118311830236,875
toy,c31_switching_plane,,UNIFORM_5,v1-unchanged-finite-nonstochastic,64,346,0.67578125,0.32421875,0.7524264933870203,0.24757350661297972,875
toy,c31_switching_plane,,UNIFORM_5,v1-unchanged-finite-nonstochastic,128,464,0.90625,0.09375,0.9486108915057386,0.05138910849426137,875
toy,c31_switching_plane,,UNIFORM_5,v1-unchanged-finite-nonstochastic,256,506,0.98828125,0.01171875,0.998737188370706,0.0012628116292939806,875
toy,c31_switching_plane,,UNIFORM_5,v1-unchanged-finite-nonstochastic,512,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_5,v1-unchanged-finite-nonstochastic,1024,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_5,v1-unchanged-finite-nonstochastic,2048,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_6,v1-unchanged-finite-nonstochastic,32,13,0.025390625,0.974609375,0.06363388217884387,0.9363661178211561,875
toy,c31_switching_plane,,UNIFORM_6,v1-unchanged-finite-nonstochastic,64,79,0.154296875,0.845703125,0.22358249407721426,0.7764175059227858,875
toy,c31_switching_plane,,UNIFORM_6,v1-unchanged-finite-nonstochastic,128,211,0.412109375,0.587890625,0.49812715208404357,0.5018728479159564,875
toy,c31_switching_plane,,UNIFORM_6,v1-unchanged-finite-nonstochastic,256,374,0.73046875,0.26953125,0.8019174750630634,0.19808252493693657,875
toy,c31_switching_plane,,UNIFORM_6,v1-unchanged-finite-nonstochastic,512,492,0.9609375,0.0390625,0.9859041796345179,0.01409582036548207,875
toy,c31_switching_plane,,UNIFORM_6,v1-unchanged-finite-nonstochastic,1024,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_6,v1-unchanged-finite-nonstochastic,2048,512,1.0,0.0,1.0,0.0,875
toy,c31_switching_plane,,UNIFORM_7,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_7,v1-unchanged-finite-nonstochastic,64,1,0.001953125,0.998046875,0.023879245256461512,0.9761207547435384,875
toy,c31_switching_plane,,UNIFORM_7,v1-unchanged-finite-nonstochastic,128,15,0.029296875,0.970703125,0.06928849959485359,0.9307115004051464,875
toy,c31_switching_plane,,UNIFORM_7,v1-unchanged-finite-nonstochastic,256,91,0.177734375,0.822265625,0.2500646224838929,0.7499353775161071,875
toy,c31_switching_plane,,UNIFORM_7,v1-unchanged-finite-nonstochastic,512,227,0.443359375,0.556640625,0.5295136203304082,0.47048637966959184,875
toy,c31_switching_plane,,UNIFORM_7,v1-unchanged-finite-nonstochastic,1024,370,0.72265625,0.27734375,0.7949297043883098,0.2050702956116902,875
toy,c31_switching_plane,,UNIFORM_7,v1-unchanged-finite-nonstochastic,2048,494,0.96484375,0.03515625,0.988149565606535,0.011850434393465004,875
toy,c31_switching_plane,,UNIFORM_8,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_8,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_8,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_8,v1-unchanged-finite-nonstochastic,256,1,0.001953125,0.998046875,0.023879245256461512,0.9761207547435384,875
toy,c31_switching_plane,,UNIFORM_8,v1-unchanged-finite-nonstochastic,512,15,0.029296875,0.970703125,0.06928849959485359,0.9307115004051464,875
toy,c31_switching_plane,,UNIFORM_8,v1-unchanged-finite-nonstochastic,1024,92,0.1796875,0.8203125,0.25225213325322027,0.7477478667467797,875
toy,c31_switching_plane,,UNIFORM_8,v1-unchanged-finite-nonstochastic,2048,244,0.4765625,0.5234375,0.5624953022760035,0.43750469772399647,875
toy,c31_switching_plane,,UNIFORM_9,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_9,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_9,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_9,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_9,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_9,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_9,v1-unchanged-finite-nonstochastic,2048,11,0.021484375,0.978515625,0.05783272045128703,0.9421672795487129,875
toy,c31_switching_plane,,UNIFORM_10,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_10,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_10,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_10,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_10,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_10,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_10,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_11,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_11,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_11,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_11,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_11,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_11,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_11,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_12,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_12,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_12,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_12,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_12,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_12,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_12,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_13,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_13,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_13,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_13,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_13,v1-unchanged-finite-nonstochastic,512,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_13,v1-unchanged-finite-nonstochastic,1024,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_13,v1-unchanged-finite-nonstochastic,2048,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_14,v1-unchanged-finite-nonstochastic,32,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_14,v1-unchanged-finite-nonstochastic,64,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_14,v1-unchanged-finite-nonstochastic,128,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
toy,c31_switching_plane,,UNIFORM_14,v1-unchanged-finite-nonstochastic,256,0,0.0,1.0,0.018901037818839048,0.981098962181161,875
