model_seed,arm,group_position,metric,N,active_N,before_first_failure_N,at_or_after_first_failure_N,valid_N,mean,median,minimum,maximum
2,LOWRANK_4_8_R2,2048,gold_margin,32,32,0,32,32,-16.011793714016676,-13.254998207092285,-92.04534530639648,62.85742211341858
2,LOWRANK_4_8_R2,2048,top_two_margin,32,32,0,32,32,22.36825631186366,18.363272190093994,0.11476421356201172,68.78527450561523
2,MIXED_5_6_BUDGET,128,state_norm,32,32,31,1,32,938.8941651513119,940.5360144575191,823.0287265072074,1063.8758032904848
2,MIXED_5_6_BUDGET,128,residual_norm,32,32,31,1,32,0.0,0.0,0.0,0.0
2,MIXED_5_6_BUDGET,128,native_state_norm,32,32,31,1,32,855.7802355077582,860.5538146743049,750.6518707473991,975.3168715404609
2,MIXED_5_6_BUDGET,128,fp64_shadow_state_norm,32,32,31,1,32,855.7802148556087,860.553784736673,750.6518588258331,975.3168853045476
2,MIXED_5_6_BUDGET,128,state_scale_minimum,32,32,31,1,32,36.96344715356827,37.71126174926758,20.413637161254883,48.24505615234375
2,MIXED_5_6_BUDGET,128,state_scale_maximum,32,32,31,1,32,153.00557017326355,153.51074981689453,99.59522247314453,209.1766815185547
2,MIXED_5_6_BUDGET,128,residual_scale_minimum,32,32,31,1,0,,,,
2,MIXED_5_6_BUDGET,128,residual_scale_maximum,32,32,31,1,0,,,,
2,MIXED_5_6_BUDGET,128,self_writeback_mse,32,32,31,1,32,0.7192634236281338,0.6798688242031629,0.21762796199750098,1.3641558630414534
2,MIXED_5_6_BUDGET,128,projection_leakage_mse,32,32,31,1,32,0.0,0.0,0.0,0.0
2,MIXED_5_6_BUDGET,128,native_state_error_l2,32,32,31,1,32,415.41267348473775,416.56405625132527,348.58702912621226,467.5866765743578
2,MIXED_5_6_BUDGET,128,native_state_error_mse,32,32,31,1,32,56.390085063520644,56.48620370551534,39.55498596192667,71.17099612950946
2,MIXED_5_6_BUDGET,128,fp64_shadow_error_l2,32,32,31,1,32,415.4126720915879,416.5640602981631,348.5870401506415,467.58666146507073
2,MIXED_5_6_BUDGET,128,fp64_shadow_error_mse,32,32,31,1,32,56.39008461687804,56.48620480296485,39.55498846386229,71.17099152996441
2,MIXED_5_6_BUDGET,128,gold_margin,32,32,31,1,32,71.5808453708887,74.47816848754883,27.23710536956787,116.0509090423584
2,MIXED_5_6_BUDGET,128,top_two_margin,32,32,31,1,32,71.5808453708887,74.47816848754883,27.23710536956787,116.0509090423584
2,MIXED_5_6_BUDGET,512,state_norm,32,32,0,32,32,1749.569068884673,1743.271296556125,1526.6753581963665,1961.93911899359
2,MIXED_5_6_BUDGET,512,residual_norm,32,32,0,32,32,0.0,0.0,0.0,0.0
2,MIXED_5_6_BUDGET,512,native_state_norm,32,32,0,32,32,1243.2248368446171,1232.2718761670512,1097.1339126503997,1489.630059559754
2,MIXED_5_6_BUDGET,512,fp64_shadow_state_norm,32,32,0,32,32,1243.2246945350298,1232.27174097541,1097.1337353220197,1489.6298336783566
2,MIXED_5_6_BUDGET,512,state_scale_minimum,32,32,0,32,32,36.391164779663086,36.79878807067871,17.87200164794922,55.8699951171875
2,MIXED_5_6_BUDGET,512,state_scale_maximum,32,32,0,32,32,232.9427137374878,217.08726501464844,173.20645141601562,358.50982666015625
2,MIXED_5_6_BUDGET,512,residual_scale_minimum,32,32,0,32,0,,,,
2,MIXED_5_6_BUDGET,512,residual_scale_maximum,32,32,0,32,0,,,,
2,MIXED_5_6_BUDGET,512,self_writeback_mse,32,32,0,32,32,1.883613476592675,1.5871617222970413,0.7462231785161292,3.4821573122601674
2,MIXED_5_6_BUDGET,512,projection_leakage_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
2,MIXED_5_6_BUDGET,512,native_state_error_l2,32,32,0,32,32,1271.6753337319874,1263.2101782829259,1120.813438419562,1494.9289320396533
2,MIXED_5_6_BUDGET,512,native_state_error_mse,32,32,0,32,32,528.7907302552552,519.43358767762,408.9266809055604,727.4780312009176
2,MIXED_5_6_BUDGET,512,fp64_shadow_error_l2,32,32,0,32,32,1271.6753261291917,1263.210131356896,1120.8134838621231,1494.9289638752564
2,MIXED_5_6_BUDGET,512,fp64_shadow_error_mse,32,32,0,32,32,528.790723996676,519.4335490811493,408.9267140648273,727.4780621852694
2,MIXED_5_6_BUDGET,512,gold_margin,32,32,0,32,32,-1.9018801860511305,-6.575876474380493,-64.70952415466309,68.1943244934082
2,MIXED_5_6_BUDGET,512,top_two_margin,32,32,0,32,32,22.63254477409646,18.258206129074097,0.4684147834777832,68.1943244934082
2,MIXED_5_6_BUDGET,2048,state_norm,32,32,0,32,32,7431.156916351848,7298.107879235709,5700.934813538068,9681.066319402973
2,MIXED_5_6_BUDGET,2048,residual_norm,32,32,0,32,32,0.0,0.0,0.0,0.0
2,MIXED_5_6_BUDGET,2048,native_state_norm,32,32,0,32,32,1950.3668615449662,1934.9910473091245,1772.360840361448,2344.1531587379886
2,MIXED_5_6_BUDGET,2048,fp64_shadow_state_norm,32,32,0,32,32,1950.3660873396723,1934.9901094131628,1772.3605631192052,2344.1516445042853
2,MIXED_5_6_BUDGET,2048,state_scale_minimum,32,32,0,32,32,42.065061211586,41.46145439147949,30.158191680908203,60.296207427978516
2,MIXED_5_6_BUDGET,2048,state_scale_maximum,32,32,0,32,32,984.1016139984132,958.6377563476562,636.4257202148438,1541.6812744140625
2,MIXED_5_6_BUDGET,2048,residual_scale_minimum,32,32,0,32,0,,,,
2,MIXED_5_6_BUDGET,2048,residual_scale_maximum,32,32,0,32,0,,,,
2,MIXED_5_6_BUDGET,2048,self_writeback_mse,32,32,0,32,32,36.49276826663898,38.74922562418264,6.1900581401786265,76.28427654980321
2,MIXED_5_6_BUDGET,2048,projection_leakage_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
2,MIXED_5_6_BUDGET,2048,native_state_error_l2,32,32,0,32,32,7189.837074800469,7058.622710236379,5320.491047770752,9463.985181467608
2,MIXED_5_6_BUDGET,2048,native_state_error_mse,32,32,0,32,32,17042.448976606298,16219.960344090869,9214.721676239815,29155.929529634916
2,MIXED_5_6_BUDGET,2048,fp64_shadow_error_l2,32,32,0,32,32,7189.83706109088,7058.622604680802,5320.491086312224,9463.985174652833
2,MIXED_5_6_BUDGET,2048,fp64_shadow_error_mse,32,32,0,32,32,17042.44891048243,16219.959860387913,9214.721809742134,29155.929487646034
2,MIXED_5_6_BUDGET,2048,gold_margin,32,32,0,32,32,-30.695405637845397,-26.30147659778595,-106.75686264038086,48.37167537212372
2,MIXED_5_6_BUDGET,2048,top_two_margin,32,32,0,32,32,22.319253368303176,14.750064492225647,1.3488402366638184,69.05326461791992
